Project_ID,Industry,AI_Use_Case,Model_Type,Monthly_Cost,Annual_Benefit,Accuracy,Latency_ms,Data_Drift,Compliance_Risk,Model_Downtime,User_Adoption,Annual_Cost,ROI_Percent,Governance_Risk_Score,Performance_Score,Risk_Category,ROI_Category,Business_Priority_Score,Business_Priority,AI_Alert,Management_Insight
AI-0595,Manufacturing,Predictive Maintenance,NLP,58410,286161,0.754,253.94,0.03,0.862,1.42,0.376,700920,-59.17,42.06,66.1,Medium,Negative ROI,40.52,Review,Negative ROI | Low User Adoption,Financial review required due to negative ROI.
AI-0596,Banking,Fraud Detection,Regression,24503,292595,0.717,351.88,0.153,0.654,10.92,0.595,294036,-0.49,52.22,59.54,Medium,Negative ROI,35.17,Review,Negative ROI | Low AI Performance | High Downtime,Financial review required due to negative ROI.
AI-0597,Logistics,Predictive Maintenance,NLP,53456,214028,0.672,145.64,0.007,0.512,4.86,0.809,641472,-66.63,31.35,75.06,Low,Negative ROI,46.87,Review,Negative ROI,Financial review required due to negative ROI.
AI-0598,Telecom,Fraud Detection,Classification,87035,376007,0.952,319.64,0.122,0.159,14.66,0.375,1044420,-64.0,35.25,69.41,Medium,Negative ROI,43.72,Review,Negative ROI | High Downtime | Low User Adoption,Financial review required due to negative ROI.
AI-0599,Retail,Demand Forecasting,Classification,13016,292422,0.793,418.1,0.066,0.053,0.56,0.444,156192,87.22,5.3,62.69,Low,Healthy ROI,65.61,Monitor,Low User Adoption,Project requires management monitoring.
AI-0600,Retail,Document Intelligence,Computer Vision,7384,241552,0.819,111.36,0.16,0.446,6.68,0.403,88608,172.61,36.0,67.67,Medium,High ROI,73.09,Monitor,Low User Adoption,Project requires management monitoring.
AI-0601,Banking,Fraud Detection,Recommendation,67320,63764,0.962,460.27,0.299,0.049,1.7,0.858,807840,-92.11,14.01,66.5,Low,Negative ROI,49.07,Review,Negative ROI | High Data Drift,Financial review required due to negative ROI.
AI-0602,Manufacturing,Predictive Maintenance,NLP,20072,143030,0.914,285.71,0.24,0.569,5.27,0.344,240864,-40.62,41.59,62.01,Medium,Negative ROI,39.23,Review,Negative ROI | High Data Drift | Low User Adoption,Financial review required due to negative ROI.
AI-0603,Manufacturing,Recommendation,Recommendation,85018,414350,0.694,163.63,0.254,0.383,14.97,0.781,1020216,-59.39,49.8,62.71,Medium,Negative ROI,37.01,Review,Negative ROI | High Data Drift | High Downtime,Financial review required due to negative ROI.
AI-0604,Telecom,Fraud Detection,Computer Vision,45510,345087,0.842,226.81,0.191,0.757,13.33,0.557,546120,-36.81,62.01,66.89,Medium,Negative ROI,34.81,Review,Negative ROI | High Downtime,Financial review required due to negative ROI.
AI-0605,Banking,Document Intelligence,Classification,53933,115667,0.8,169.85,0.012,0.306,0.72,0.829,647196,-82.13,15.33,80.88,Low,Negative ROI,53.71,Monitor,Negative ROI,Financial review required due to negative ROI.
AI-0606,Retail,Fraud Detection,Recommendation,26826,336462,0.921,368.05,0.062,0.593,8.45,0.975,321912,4.52,42.63,81.41,Medium,Low ROI,46.5,Review,Healthy,AI project is performing within acceptable business and governance limits.
AI-0607,Manufacturing,Customer Support,Recommendation,73026,385567,0.896,402.22,0.278,0.538,9.72,0.38,876312,-56.0,48.75,56.43,Medium,Negative ROI,35.13,Review,Negative ROI | Low AI Performance | High Data Drift | Low User Adoption,Financial review required due to negative ROI.
AI-0608,Banking,Recommendation,Classification,30518,386142,0.885,419.81,0.11,0.005,3.14,0.52,366216,5.44,8.76,66.56,Low,Low ROI,51.62,Monitor,Healthy,AI project is performing within acceptable business and governance limits.
AI-0609,Manufacturing,Document Intelligence,NLP,29045,80128,0.766,493.17,0.031,0.072,2.18,0.867,348540,-77.01,7.8,69.29,Low,Negative ROI,51.91,Monitor,Negative ROI,Financial review required due to negative ROI.
AI-0610,Logistics,Document Intelligence,Classification,55876,239128,0.924,399.82,0.211,0.29,13.57,0.486,670512,-64.34,42.0,63.38,Medium,Negative ROI,39.58,Review,Negative ROI | High Data Drift | High Downtime | Low User Adoption,Financial review required due to negative ROI.
AI-0611,Manufacturing,Demand Forecasting,Recommendation,97446,304013,0.668,308.66,0.09,0.882,14.53,0.451,1169352,-74.0,66.61,58.66,High,Negative ROI,30.55,Review,Negative ROI | High Governance Risk | Low AI Performance | High Downtime | Low User Adoption,Financial review required due to negative ROI.
AI-0612,Retail,Predictive Maintenance,NLP,95102,253540,0.704,182.83,0.081,0.147,14.88,0.878,1141224,-77.78,33.85,73.23,Low,Negative ROI,45.48,Review,Negative ROI | High Downtime,Financial review required due to negative ROI.
AI-0613,Healthcare,Demand Forecasting,NLP,56919,25039,0.764,281.41,0.299,0.711,11.85,0.991,683028,-96.33,60.72,64.63,Medium,Negative ROI,34.4,Review,Negative ROI | High Data Drift | High Downtime,Financial review required due to negative ROI.
AI-0614,Telecom,Document Intelligence,Classification,32103,172353,0.676,39.71,0.257,0.973,9.95,0.69,385236,-55.26,68.08,63.56,High,Negative ROI,31.82,Review,Negative ROI | High Governance Risk | High Data Drift,Financial review required due to negative ROI.
AI-0615,Telecom,Recommendation,Recommendation,41188,132935,0.73,377.52,0.122,0.791,5.19,0.495,494256,-73.1,47.91,58.97,Medium,Negative ROI,36.27,Review,Negative ROI | Low AI Performance | Low User Adoption,Financial review required due to negative ROI.
AI-0616,Retail,Fraud Detection,Computer Vision,10845,30442,0.932,234.06,0.294,0.243,2.57,0.579,130140,-76.61,24.04,66.46,Low,Negative ROI,46.05,Review,Negative ROI | High Data Drift,Financial review required due to negative ROI.
AI-0617,Manufacturing,Fraud Detection,Recommendation,91698,355932,0.972,29.61,0.195,0.908,1.18,0.419,1100376,-67.65,48.68,76.34,Medium,Negative ROI,42.12,Review,Negative ROI | Low User Adoption,Financial review required due to negative ROI.
AI-0618,Banking,Recommendation,Regression,41674,401873,0.754,50.0,0.223,0.093,10.4,0.833,500088,-19.64,28.21,71.71,Low,Negative ROI,46.64,Review,Negative ROI | High Data Drift | High Downtime,Financial review required due to negative ROI.
AI-0619,Manufacturing,Document Intelligence,Computer Vision,24337,309730,0.74,205.98,0.009,0.468,11.77,0.841,292044,6.06,40.95,77.19,Medium,Low ROI,45.79,Review,High Downtime,Project requires management monitoring.
AI-0620,Retail,Fraud Detection,NLP,27313,73053,0.745,300.04,0.036,0.888,12.4,0.913,327756,-77.71,61.71,74.71,Medium,Negative ROI,37.64,Review,Negative ROI | High Downtime,Financial review required due to negative ROI.
AI-0621,Telecom,Fraud Detection,Computer Vision,31943,201561,0.744,242.82,0.19,0.641,13.71,0.319,383316,-47.42,57.4,56.8,Medium,Negative ROI,32.66,Review,Negative ROI | Low AI Performance | High Downtime | Low User Adoption,Financial review required due to negative ROI.
AI-0622,Manufacturing,Fraud Detection,NLP,82949,234176,0.662,317.22,0.27,0.414,13.2,0.693,995388,-76.47,48.73,53.94,Medium,Negative ROI,34.26,Review,Negative ROI | Low AI Performance | High Data Drift | High Downtime,Financial review required due to negative ROI.
AI-0623,Telecom,Predictive Maintenance,NLP,5276,106346,0.965,250.54,0.187,0.293,15.0,0.45,63312,67.97,43.8,70.38,Medium,Healthy ROI,53.39,Monitor,High Downtime | Low User Adoption,Project requires management monitoring.
AI-0624,Banking,Predictive Maintenance,Computer Vision,56151,349231,0.723,337.62,0.04,0.375,3.66,0.539,673812,-48.17,24.18,64.8,Low,Negative ROI,45.43,Review,Negative ROI,Financial review required due to negative ROI.
AI-0625,Telecom,Customer Support,NLP,22611,425841,0.793,125.18,0.035,0.509,11.45,0.849,271332,56.94,43.04,81.12,Medium,Healthy ROI,55.44,Monitor,High Downtime,Project requires management monitoring.
AI-0626,Telecom,Demand Forecasting,NLP,16944,54397,0.653,74.16,0.253,0.319,8.8,0.434,203328,-73.25,36.61,56.46,Medium,Negative ROI,38.78,Review,Negative ROI | Low AI Performance | High Data Drift | Low User Adoption,Financial review required due to negative ROI.
AI-0627,Healthcare,Recommendation,Regression,57887,340815,0.942,306.29,0.042,0.969,3.92,0.747,694644,-50.94,51.4,80.75,Medium,Negative ROI,42.84,Review,Negative ROI,Financial review required due to negative ROI.
AI-0628,Healthcare,Recommendation,Recommendation,86442,136214,0.899,252.65,0.156,0.933,14.73,0.758,1037304,-86.87,71.22,74.73,High,Negative ROI,34.79,Review,Negative ROI | High Governance Risk | High Downtime,Financial review required due to negative ROI.
AI-0629,Logistics,Recommendation,Recommendation,54847,349041,0.972,32.9,0.011,0.871,13.47,0.968,658164,-46.97,61.98,96.42,Medium,Negative ROI,45.15,Review,Negative ROI | High Downtime,Financial review required due to negative ROI.
AI-0630,Healthcare,Customer Support,Regression,63653,177221,0.916,202.63,0.024,0.422,1.93,0.843,763836,-76.8,22.93,85.38,Low,Negative ROI,53.0,Monitor,Negative ROI,Financial review required due to negative ROI.
AI-0631,Telecom,Predictive Maintenance,Computer Vision,91072,473246,0.757,70.94,0.202,0.691,0.39,0.863,1092864,-56.7,37.8,72.88,Medium,Negative ROI,44.17,Review,Negative ROI | High Data Drift,Financial review required due to negative ROI.
AI-0632,Retail,Document Intelligence,Classification,61622,483122,0.734,275.05,0.207,0.903,10.32,0.672,739464,-34.67,64.04,61.54,Medium,Negative ROI,32.33,Review,Negative ROI | High Data Drift | High Downtime,Financial review required due to negative ROI.
AI-0633,Telecom,Document Intelligence,Classification,32810,418499,0.887,209.97,0.102,0.85,9.06,0.431,393720,6.29,56.41,71.57,Medium,Low ROI,39.23,Review,Low User Adoption,Project requires management monitoring.
AI-0634,Retail,Customer Support,Classification,82842,420826,0.774,314.31,0.065,0.414,14.04,0.598,994104,-57.67,43.98,67.98,Medium,Negative ROI,40.6,Review,Negative ROI | High Downtime,Financial review required due to negative ROI.
AI-0635,Retail,Document Intelligence,Regression,15503,456542,0.843,406.69,0.244,0.112,3.51,0.685,186036,145.41,18.21,61.45,Low,Healthy ROI,71.49,Monitor,High Data Drift,Data monitoring and model retraining should be considered.
AI-0636,Healthcare,Recommendation,Regression,89761,297068,0.652,163.84,0.065,0.076,1.27,0.775,1077132,-72.42,7.49,69.93,Low,Negative ROI,52.23,Monitor,Negative ROI,Financial review required due to negative ROI.
AI-0637,Manufacturing,Demand Forecasting,NLP,41976,133143,0.671,481.81,0.163,0.577,3.89,0.725,503712,-73.57,37.34,55.45,Medium,Negative ROI,38.21,Review,Negative ROI | Low AI Performance,Financial review required due to negative ROI.
AI-0638,Banking,Fraud Detection,Classification,16590,392397,0.832,277.1,0.29,0.643,0.28,0.576,199080,97.11,38.1,60.31,Medium,Healthy ROI,56.67,Monitor,High Data Drift,Data monitoring and model retraining should be considered.
AI-0639,Healthcare,Predictive Maintenance,Computer Vision,15886,489378,0.842,316.78,0.044,0.85,0.54,0.486,190632,156.71,40.47,70.12,Medium,High ROI,69.83,Monitor,Low User Adoption,Project requires management monitoring.
AI-0640,Healthcare,Predictive Maintenance,Computer Vision,17866,382441,0.905,346.72,0.282,0.293,13.72,0.418,214392,78.38,44.51,59.11,Medium,Healthy ROI,51.05,Monitor,Low AI Performance | High Data Drift | High Downtime | Low User Adoption,Model performance optimization is recommended.
AI-0641,Manufacturing,Customer Support,Classification,71624,283013,0.695,340.03,0.055,0.167,5.28,0.786,859488,-67.07,17.97,67.52,Low,Negative ROI,48.24,Review,Negative ROI,Financial review required due to negative ROI.
AI-0642,Banking,Predictive Maintenance,Classification,73899,379232,0.824,265.27,0.17,0.379,6.16,0.752,886788,-57.24,32.42,69.78,Low,Negative ROI,44.7,Review,Negative ROI,Financial review required due to negative ROI.
AI-0643,Telecom,Recommendation,Classification,37792,283158,0.716,225.81,0.113,0.354,0.28,0.781,453504,-37.56,19.79,69.0,Low,Negative ROI,48.21,Review,Negative ROI,Financial review required due to negative ROI.
AI-0644,Logistics,Document Intelligence,Regression,14764,30103,0.682,45.82,0.289,0.132,4.06,0.561,177168,-83.01,21.38,59.5,Low,Negative ROI,44.41,Review,Negative ROI | Low AI Performance | High Data Drift,Financial review required due to negative ROI.
AI-0645,Logistics,Recommendation,Regression,91156,495738,0.79,30.6,0.082,0.672,12.07,0.484,1093872,-54.68,52.82,74.16,Medium,Negative ROI,40.11,Review,Negative ROI | High Downtime | Low User Adoption,Financial review required due to negative ROI.
AI-0646,Telecom,Customer Support,Regression,47727,392461,0.706,191.82,0.12,0.509,9.23,0.832,572724,-31.47,41.89,70.19,Medium,Negative ROI,42.0,Review,Negative ROI,Financial review required due to negative ROI.
AI-0647,Healthcare,Recommendation,Recommendation,83471,446674,0.725,180.16,0.295,0.721,11.31,0.842,1001652,-55.41,60.14,62.94,Medium,Negative ROI,33.99,Review,Negative ROI | High Data Drift | High Downtime,Financial review required due to negative ROI.
AI-0648,Banking,Document Intelligence,Computer Vision,13068,102409,0.758,206.09,0.161,0.353,6.71,0.619,156816,-34.69,31.9,66.05,Low,Negative ROI,43.55,Review,Negative ROI,Financial review required due to negative ROI.
AI-0649,Healthcare,Demand Forecasting,Computer Vision,12295,43248,0.738,86.42,0.151,0.326,4.65,0.728,147540,-70.69,26.95,71.32,Low,Negative ROI,46.88,Review,Negative ROI,Financial review required due to negative ROI.
AI-0650,Retail,Customer Support,NLP,46160,194588,0.68,374.32,0.077,0.473,7.24,0.561,553920,-64.87,35.66,60.14,Medium,Negative ROI,40.35,Review,Negative ROI,Financial review required due to negative ROI.
AI-0651,Healthcare,Demand Forecasting,Regression,16390,442277,0.681,431.34,0.21,0.877,4.85,0.791,196680,124.87,53.85,56.43,Medium,Healthy ROI,55.45,Monitor,Low AI Performance | High Data Drift,Model performance optimization is recommended.
AI-0652,Healthcare,Fraud Detection,Recommendation,25131,175242,0.716,470.58,0.004,0.04,12.58,0.885,301572,-41.89,22.89,69.18,Low,Negative ROI,47.35,Review,Negative ROI | High Downtime,Financial review required due to negative ROI.
AI-0653,Telecom,Demand Forecasting,Recommendation,99754,28024,0.667,256.33,0.015,0.805,4.47,0.782,1197048,-97.66,44.12,70.55,Medium,Negative ROI,41.46,Review,Negative ROI,Financial review required due to negative ROI.
AI-0654,Telecom,Fraud Detection,Computer Vision,80969,495430,0.863,356.42,0.18,0.369,9.9,0.659,971628,-49.01,38.51,66.64,Medium,Negative ROI,41.77,Review,Negative ROI,Financial review required due to negative ROI.
AI-0655,Telecom,Fraud Detection,Regression,20038,254864,0.748,430.66,0.103,0.855,2.05,0.621,240456,5.99,44.98,61.75,Medium,Low ROI,39.17,Review,Healthy,AI project is performing within acceptable business and governance limits.
AI-0656,Logistics,Demand Forecasting,NLP,57327,368091,0.745,220.78,0.286,0.802,10.3,0.75,687924,-46.49,61.84,61.33,Medium,Negative ROI,32.91,Review,Negative ROI | High Data Drift | High Downtime,Financial review required due to negative ROI.
AI-0657,Retail,Customer Support,Regression,98718,194875,0.763,168.52,0.271,0.349,13.7,0.776,1184616,-83.55,46.67,65.06,Medium,Negative ROI,38.77,Review,Negative ROI | High Data Drift | High Downtime,Financial review required due to negative ROI.
AI-0658,Telecom,Document Intelligence,Classification,82064,432512,0.875,469.63,0.214,0.694,9.13,0.691,984768,-56.08,52.87,62.78,Medium,Negative ROI,36.11,Review,Negative ROI | High Data Drift,Financial review required due to negative ROI.
AI-0659,Banking,Recommendation,Regression,26281,373973,0.946,267.52,0.245,0.16,8.4,0.737,315372,18.58,28.55,71.76,Low,Low ROI,49.8,Review,High Data Drift,Data monitoring and model retraining should be considered.
AI-0660,Logistics,Recommendation,Classification,59189,374852,0.908,258.68,0.2,0.896,14.42,0.368,710268,-47.22,70.35,65.0,High,Negative ROI,31.65,Review,Negative ROI | High Governance Risk | High Data Drift | High Downtime | Low User Adoption,Financial review required due to negative ROI.
AI-0661,Manufacturing,Document Intelligence,Classification,53511,368808,0.897,105.64,0.038,0.404,9.41,0.966,642132,-42.57,35.0,89.1,Medium,Negative ROI,50.68,Monitor,Negative ROI,Financial review required due to negative ROI.
AI-0662,Banking,Fraud Detection,NLP,13605,431473,0.815,71.91,0.23,0.456,3.89,0.854,163260,164.29,33.9,74.17,Low,High ROI,74.54,Monitor,High Data Drift,Data monitoring and model retraining should be considered.
AI-0663,Banking,Fraud Detection,Computer Vision,6381,163927,0.886,424.21,0.063,0.706,4.39,0.562,76572,114.08,40.98,69.66,Medium,Healthy ROI,62.05,Monitor,Healthy,AI project is performing within acceptable business and governance limits.
AI-0664,Telecom,Customer Support,Regression,71634,105178,0.838,314.78,0.097,0.821,10.58,0.694,859608,-87.76,57.49,71.49,Medium,Negative ROI,37.77,Review,Negative ROI | High Downtime,Financial review required due to negative ROI.
AI-0665,Manufacturing,Predictive Maintenance,Classification,24810,383265,0.724,176.4,0.246,0.236,11.03,0.333,297720,28.73,36.38,55.27,Medium,Low ROI,43.46,Review,Low AI Performance | High Data Drift | High Downtime | Low User Adoption,Model performance optimization is recommended.
AI-0666,Manufacturing,Demand Forecasting,Regression,29322,302169,0.721,112.03,0.161,0.661,4.55,0.329,351864,-14.12,42.16,61.22,Medium,Negative ROI,38.78,Review,Negative ROI | Low User Adoption,Financial review required due to negative ROI.
AI-0667,Logistics,Fraud Detection,Computer Vision,46869,417674,0.751,286.64,0.258,0.392,5.18,0.476,562428,-25.74,34.01,55.57,Low,Negative ROI,39.25,Review,Negative ROI | Low AI Performance | High Data Drift | Low User Adoption,Financial review required due to negative ROI.
